11181,FHE137 Garðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,583,Óvíst,NULL,NULL,0,680434,541665
11182,FHE40 Fiskidalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,243,Óvíst,NULL,NULL,0,652914,511445
11183,FHE257 Fossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,334,Óvíst,NULL,NULL,0,700314,560925
11184,FHE119 Svelgsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,352,Óvíst,NULL,NULL,0,690474,552385
11185,FHE168 Ysta-Rjúkandi,Orkustofnun - hugmynd,102,Smávirkjanakostur,288,Óvíst,NULL,NULL,0,681694,548565
11186,FHE58 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1797,Óvíst,NULL,NULL,0,650974,549925
11187,FHE75 Ysta-Rjúkandi,Orkustofnun - hugmynd,102,Smávirkjanakostur,573,Óvíst,NULL,NULL,0,681774,548645
11188,FHE60 Vesturdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1253,Óvíst,NULL,NULL,0,651294,505965
11189,FHE273 Jökuldalur,Orkustofnun - hugmynd,102,Smávirkjanakostur,167,Óvíst,NULL,NULL,0,679494,542125
11190,FHE121 Laxá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3665,Óvíst,NULL,NULL,0,697474,556585
11191,FHE76 Fossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,701,Óvíst,NULL,NULL,0,702274,560745
11192,VF33 Vesturá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2639,Óvíst,NULL,NULL,0,680334,580425
11193,FJ27 Norðurdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2576,Óvíst,NULL,NULL,0,723534,492425
11194,FHE103 Kerlingarlækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,2077,Óvíst,NULL,NULL,0,645634,555685
11195,FHE17 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1423,Óvíst,NULL,NULL,0,678154,526605
11196,FHE130 Laxá,Orkustofnun - hugmynd,102,Smávirkjanakostur,764,Óvíst,NULL,NULL,0,692174,553285
11197,FHE131 Hrafngerðisá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3821,Óvíst,NULL,NULL,0,698394,524545
11198,FHE123 Hnefla,Orkustofnun - hugmynd,102,Smávirkjanakostur,200,Óvíst,NULL,NULL,0,686054,540525
11199,FHE80 Grjótá,Orkustofnun - hugmynd,102,Smávirkjanakostur,701,Óvíst,NULL,NULL,0,707594,582505
11200,FHE202 Fossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1049,Óvíst,NULL,NULL,0,703574,562185
11201,FHE81 Eyvindará,Orkustofnun - hugmynd,102,Smávirkjanakostur,9447,Óvíst,NULL,NULL,0,673214,517965
11202,FHE265 Laugarvallaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,107,Óvíst,NULL,NULL,0,653254,509905
11203,FJ154 Stórilækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,539,Óvíst,NULL,NULL,0,711294,497505
11204,FHE248 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1728,Óvíst,NULL,NULL,0,649854,549465
11205,FHE14 Víðidalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1716,Óvíst,NULL,NULL,0,671574,535865
11206,FHE82 Ásdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3294,Óvíst,NULL,NULL,0,698354,574205
11207,FHE63 Fitalækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,172,Óvíst,NULL,NULL,0,699754,524765
11208,FHE228 Garðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1882,Óvíst,NULL,NULL,0,685314,545365
11209,FJ113 Selá,Orkustofnun - hugmynd,102,Smávirkjanakostur,392,Óvíst,NULL,NULL,0,732414,491085
11210,FJ13 Breiðdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,439,Óvíst,NULL,NULL,0,708714,496525
11211,FHE247 Svelgsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,187,Óvíst,NULL,NULL,0,691654,549825
11212,FJ38 Ytri-Ljósá,Orkustofnun - hugmynd,102,Smávirkjanakostur,614,Óvíst,NULL,NULL,0,715274,489465
11213,DJ101 Fauská,Orkustofnun - hugmynd,102,Smávirkjanakostur,159,Óvíst,NULL,NULL,0,714274,448485
11214,FHE237 Hölkná,Orkustofnun - hugmynd,102,Smávirkjanakostur,173,Óvíst,NULL,NULL,0,663774,487205
11215,FHR59 Strútsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,6214,Óvíst,NULL,NULL,0,688354,493605
11216,FHE85 Stórilækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,1057,Óvíst,NULL,NULL,0,673794,519605
11217,FJ29 Ánastaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,112,Óvíst,NULL,NULL,0,712814,493485
11218,DJ23 Hofsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,223,Óvíst,NULL,NULL,0,698214,461705
11219,FHE43 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2276,Óvíst,NULL,NULL,0,685354,546325
11220,FJ76 Breiðdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,124,Óvíst,NULL,NULL,0,712614,496465
11221,FJ65 Hnausá,Orkustofnun - hugmynd,102,Smávirkjanakostur,317,Óvíst,NULL,NULL,0,720154,499625
11222,DJ22 Hamarsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,275,Óvíst,NULL,NULL,0,702914,476105
11223,FJ15 Stafsheiðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,940,Óvíst,NULL,NULL,0,715594,500385
11224,FHE113 Kaldá,Orkustofnun - hugmynd,102,Smávirkjanakostur,15396,Óvíst,NULL,NULL,0,702394,568705
11225,FHE147 Knarrará,Orkustofnun - hugmynd,102,Smávirkjanakostur,130,Óvíst,NULL,NULL,0,728334,571905
11226,FHE64 Ærlækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,151,Óvíst,NULL,NULL,0,708714,547185
11227,FHE65 Fossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,209,Óvíst,NULL,NULL,0,700574,559165
11228,FHE90 Laxá,Orkustofnun - hugmynd,102,Smávirkjanakostur,343,Óvíst,NULL,NULL,0,694034,556125
11229,FHE92 Stórilækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,297,Óvíst,NULL,NULL,0,679254,530545
11230,FHE246 Leiðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,162,Óvíst,NULL,NULL,0,677754,528125
11231,FHE93 Fremsta-Rjúkandi,Orkustofnun - hugmynd,102,Smávirkjanakostur,1022,Óvíst,NULL,NULL,0,681554,542985
11232,FJ22 Jökullækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,587,Óvíst,NULL,NULL,0,715634,499485
11233,FHE67 Svíná,Orkustofnun - hugmynd,102,Smávirkjanakostur,420,Óvíst,NULL,NULL,0,703234,528585
11234,FHE57 Hvanná,Orkustofnun - hugmynd,102,Smávirkjanakostur,157,Óvíst,NULL,NULL,0,647134,536065
11235,VF56 Dalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,371,Óvíst,NULL,NULL,0,697514,580525
11236,FHE69 Blanda,Orkustofnun - hugmynd,102,Smávirkjanakostur,196,Óvíst,NULL,NULL,0,705974,556305
11237,FHE207 Kambagilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,231,Óvíst,NULL,NULL,0,678434,529665
11238,FHE101 Hróaldsstaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1748,Óvíst,NULL,NULL,0,704634,578205
11239,FHE155 Valagilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1287,Óvíst,NULL,NULL,0,680254,537365
11240,FJ147 Ánastaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,173,Óvíst,NULL,NULL,0,712074,493065
11241,FHE70 Hvanná,Orkustofnun - hugmynd,102,Smávirkjanakostur,694,Óvíst,NULL,NULL,0,694394,549105
11242,FJ31 Norðurdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,5377,Óvíst,NULL,NULL,0,726434,491365
11243,FHE44 Deild,Orkustofnun - hugmynd,102,Smávirkjanakostur,253,Óvíst,NULL,NULL,0,701394,553225
11244,FHE258 Hölkná,Orkustofnun - hugmynd,102,Smávirkjanakostur,6719,Óvíst,NULL,NULL,0,666374,512245
11245,FHE104 Grjótá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1651,Óvíst,NULL,NULL,0,658494,492285
11246,FHE105 Grjótá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1843,Óvíst,NULL,NULL,0,660074,489785
11247,FHE126 Kaldá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4884,Óvíst,NULL,NULL,0,694874,562345
11248,FHE52 Eyvindará,Orkustofnun - hugmynd,102,Smávirkjanakostur,2897,Óvíst,NULL,NULL,0,673274,513905
11249,FJ28 Afréttará,Orkustofnun - hugmynd,102,Smávirkjanakostur,775,Óvíst,NULL,NULL,0,709814,497565
11250,FHE194 Rangá,Orkustofnun - hugmynd,102,Smávirkjanakostur,7991,Óvíst,NULL,NULL,0,705074,544005
11251,FHE270 Hellisá,Orkustofnun - hugmynd,102,Smávirkjanakostur,443,Óvíst,NULL,NULL,0,708454,587225
11252,FHE83 Laxá,Orkustofnun - hugmynd,102,Smávirkjanakostur,341,Óvíst,NULL,NULL,0,692874,555805
11253,FHE106 Hölkná,Orkustofnun - hugmynd,102,Smávirkjanakostur,253,Óvíst,NULL,NULL,0,663794,490225
11254,FHE208 Pyttá,Orkustofnun - hugmynd,102,Smávirkjanakostur,137,Óvíst,NULL,NULL,0,672854,553805
11255,FHE107 Langadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,803,Óvíst,NULL,NULL,0,657834,555385
11256,FHE195 Ysta-Rjúkandi,Orkustofnun - hugmynd,102,Smávirkjanakostur,5402,Óvíst,NULL,NULL,0,682394,544285
11257,FHE71 Laxá,Orkustofnun - hugmynd,102,Smávirkjanakostur,8812,Óvíst,NULL,NULL,0,699934,557065
11258,FHE42 Mið-Rjúkandi,Orkustofnun - hugmynd,102,Smávirkjanakostur,117,Óvíst,NULL,NULL,0,681954,543005
11259,FHE256 Fremri-Stórilækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,218,Óvíst,NULL,NULL,0,695674,559365
11260,FHE110 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,589,Óvíst,NULL,NULL,0,669374,517905
11261,FHE238 Syðradrag,Orkustofnun - hugmynd,102,Smávirkjanakostur,669,Óvíst,NULL,NULL,0,656274,494345
11262,FHE230 Grundarlækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,8773,Óvíst,NULL,NULL,0,705434,570265
11263,FHE151 Hölkná,Orkustofnun - hugmynd,102,Smávirkjanakostur,769,Óvíst,NULL,NULL,0,664314,499145
11264,VF61 Almenningsá ytri,Orkustofnun - hugmynd,102,Smávirkjanakostur,6502,Óvíst,NULL,NULL,0,676934,591445
11265,FHE227 Stafsheiðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,277,Óvíst,NULL,NULL,0,712434,503665
11266,FHE231 Reykjará,Orkustofnun - hugmynd,102,Smávirkjanakostur,4182,Óvíst,NULL,NULL,0,656734,513425
11267,FJ23 Djúpadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,835,Óvíst,NULL,NULL,0,732914,481385
11268,FHE232 Kaldá,Orkustofnun - hugmynd,102,Smávirkjanakostur,5455,Óvíst,NULL,NULL,0,697354,564505
11269,FHE211 Kaldá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3856,Óvíst,NULL,NULL,0,692394,561245
11270,FJ133 Breiðdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,115,Óvíst,NULL,NULL,0,709014,497185
11271,FHE196 Skarðsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,711,Óvíst,NULL,NULL,0,648094,556805
11272,FHE213 Tregagilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,6355,Óvíst,NULL,NULL,0,680034,529765
11273,FHE240 Sauðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1170,Óvíst,NULL,NULL,0,703194,573385
11274,FHE216 Skarðsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,118,Óvíst,NULL,NULL,0,635554,558025
11275,FHE220 Húsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4200,Óvíst,NULL,NULL,0,689814,540425
11276,FHE156 Axará,Orkustofnun - hugmynd,102,Smávirkjanakostur,1429,Óvíst,NULL,NULL,0,703454,489825
11277,FHE171 Klapparlækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,338,Óvíst,NULL,NULL,0,691394,498585
11278,FHE173 Hafursá,Orkustofnun - hugmynd,102,Smávirkjanakostur,832,Óvíst,NULL,NULL,0,702634,516805
11279,FHE50 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,7678,Óvíst,NULL,NULL,0,675114,538385
11280,FHE174 Þverá,Orkustofnun - hugmynd,102,Smávirkjanakostur,512,Óvíst,NULL,NULL,0,703414,530205
11281,FHE48 Bjarglandsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,8806,Óvíst,NULL,NULL,0,724714,564805
11282,FHE176 Djúpagilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,283,Óvíst,NULL,NULL,0,705014,496285
11283,FHE236 Núpsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,397,Óvíst,NULL,NULL,0,725014,549545
11284,FHE115 Ytri-Grjótá,Orkustofnun - hugmynd,102,Smávirkjanakostur,764,Óvíst,NULL,NULL,0,722034,528585
11285,FHE179 Þorleifará,Orkustofnun - hugmynd,102,Smávirkjanakostur,1321,Óvíst,NULL,NULL,0,704174,537005
11286,FJ19 Innri-Ljósá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1149,Óvíst,NULL,NULL,0,713894,490785
11287,FHE36 Miðhúsaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3972,Óvíst,NULL,NULL,0,720374,537985
11288,FHE38 Staðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,586,Óvíst,NULL,NULL,0,700874,515605
11289,FHE165 Innri-Lambadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1097,Óvíst,NULL,NULL,0,724994,544465
11290,FHE222 Forviðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,1045,Óvíst,NULL,NULL,0,707254,500385
11291,FJ20 Skammadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,908,Óvíst,NULL,NULL,0,729174,482645
11292,FHE73 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1345,Óvíst,NULL,NULL,0,672634,543025
11293,FHE84 Hnjúksá,Orkustofnun - hugmynd,102,Smávirkjanakostur,524,Óvíst,NULL,NULL,0,675994,532545
11294,FHE167 Ormsstaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4101,Óvíst,NULL,NULL,0,702034,534245
11295,FHE223 Gunnhildará,Orkustofnun - hugmynd,102,Smávirkjanakostur,398,Óvíst,NULL,NULL,0,731314,555745
11296,FHE184 Innri-Hnútulækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,3084,Óvíst,NULL,NULL,0,718434,530625
11297,FHE181 Axará,Orkustofnun - hugmynd,102,Smávirkjanakostur,4117,Óvíst,NULL,NULL,0,705034,492885
11298,FHE120 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,6770,Óvíst,NULL,NULL,0,720874,547325
11299,FHE198 Jóka,Orkustofnun - hugmynd,102,Smávirkjanakostur,2062,Óvíst,NULL,NULL,0,710454,508285
11300,FHE224 Rangá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4768,Óvíst,NULL,NULL,0,707074,546545
11301,FHE233 Bjarglandsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,10198,Óvíst,NULL,NULL,0,725074,561745
11302,FHE200 Grafningsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1062,Óvíst,NULL,NULL,0,698054,510345
11303,FHE55 Vatndalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1176,Óvíst,NULL,NULL,0,708274,502065
11304,FHE129 Buðlungavallaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,521,Óvíst,NULL,NULL,0,698214,511145
11305,FHE77 Jökullækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,1036,Óvíst,NULL,NULL,0,699674,512765
11306,FHE79 Fjarðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,665,Óvíst,NULL,NULL,0,727294,548645
11307,FHE234 Innri-Glymjandadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1901,Óvíst,NULL,NULL,0,712334,518765
11308,FHE149 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,199,Óvíst,NULL,NULL,0,726754,540445
11309,FHE143 Yxnagilsá ytri,Orkustofnun - hugmynd,102,Smávirkjanakostur,144,Óvíst,NULL,NULL,0,706974,496305
11310,FHE154 Jökulsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,114,Óvíst,NULL,NULL,0,732214,564065
11311,FHE268 Hraundalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,652,Óvíst,NULL,NULL,0,729114,558065
11312,FHE183 Hurðarbaksá,Orkustofnun - hugmynd,102,Smávirkjanakostur,676,Óvíst,NULL,NULL,0,721794,552985
11313,FHE59 Svínalækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,105,Óvíst,NULL,NULL,0,707414,540005
11314,FHE124 Eyvindará,Orkustofnun - hugmynd,102,Smávirkjanakostur,8122,Óvíst,NULL,NULL,0,717594,534145
11315,FHE39 Þverá,Orkustofnun - hugmynd,102,Smávirkjanakostur,409,Óvíst,NULL,NULL,0,725994,566465
11316,FHE187 Þorleifará,Orkustofnun - hugmynd,102,Smávirkjanakostur,690,Óvíst,NULL,NULL,0,705894,535345
11317,FHE140 Eyrarteigsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,384,Óvíst,NULL,NULL,0,713394,511025
11318,FHE66 Staðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,270,Óvíst,NULL,NULL,0,721434,564765
11319,FHE94 Innri-Glymjandadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,647,Óvíst,NULL,NULL,0,713034,519365
11320,FHE206 Sandá,Orkustofnun - hugmynd,102,Smávirkjanakostur,988,Óvíst,NULL,NULL,0,700134,538885
11321,FHE188 Bjarglandsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,9523,Óvíst,NULL,NULL,0,724674,562505
11322,FHE97 Eyrarteigsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1202,Óvíst,NULL,NULL,0,710274,512125
11323,FHE190 Hurðarbaksá,Orkustofnun - hugmynd,102,Smávirkjanakostur,401,Óvíst,NULL,NULL,0,719654,557125
11324,FHE68 Fagradalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2104,Óvíst,NULL,NULL,0,718514,526145
11325,FHE98 Urðadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1270,Óvíst,NULL,NULL,0,729854,566325
11326,FHE99 Valagilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1097,Óvíst,NULL,NULL,0,720054,531085
11327,FHE191 Þverá,Orkustofnun - hugmynd,102,Smávirkjanakostur,657,Óvíst,NULL,NULL,0,702654,531705
11328,FHE102 Garðá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1304,Óvíst,NULL,NULL,0,703174,549425
11329,FHE192 Efrilauná,Orkustofnun - hugmynd,102,Smávirkjanakostur,750,Óvíst,NULL,NULL,0,717794,521945
11330,FHE72 Eyrarteigsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,441,Óvíst,NULL,NULL,0,713214,510585
11331,FHE229 Núpsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,639,Óvíst,NULL,NULL,0,718454,553705
11332,FHE7 Rangá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1579,Óvíst,NULL,NULL,0,708574,544905
11333,FHE127 Uppsalaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,249,Óvíst,NULL,NULL,0,716454,540225
11334,FHE209 Hölkná,Orkustofnun - hugmynd,102,Smávirkjanakostur,1596,Óvíst,NULL,NULL,0,725054,554485
11335,FHE267 Stangará,Orkustofnun - hugmynd,102,Smávirkjanakostur,822,Óvíst,NULL,NULL,0,727714,560405
11336,FHE142 Innri-Kötluá,Orkustofnun - hugmynd,102,Smávirkjanakostur,332,Óvíst,NULL,NULL,0,723634,541565
11337,FHE197 Jökulsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1615,Óvíst,NULL,NULL,0,729354,565885
11338,FHE128 Eyvindará,Orkustofnun - hugmynd,102,Smávirkjanakostur,1935,Óvíst,NULL,NULL,0,718574,529605
11339,FHE215 Jökulsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4071,Óvíst,NULL,NULL,0,728294,567965
11340,FHE243 Þuríðarstaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1441,Óvíst,NULL,NULL,0,721134,529145
11341,FHE241 Sandá,Orkustofnun - hugmynd,102,Smávirkjanakostur,4752,Óvíst,NULL,NULL,0,716174,526745
11342,FHE185 Núpsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1080,Óvíst,NULL,NULL,0,725154,549405
11343,FHE218 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,9802,Óvíst,NULL,NULL,0,674354,538305
11344,FHE235 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1291,Óvíst,NULL,NULL,0,672374,542045
11345,FHE254 Hnappá,Orkustofnun - hugmynd,102,Smávirkjanakostur,325,Óvíst,NULL,NULL,0,676274,535385
11346,FJ21 Hnausá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2045,Óvíst,NULL,NULL,0,721214,498865
11347,FJ40 Selá,Orkustofnun - hugmynd,102,Smávirkjanakostur,726,Óvíst,NULL,NULL,0,715694,496005
11348,FJ33 Norðurdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1662,Óvíst,NULL,NULL,0,717694,497965
11349,FJ158 Hundá,Orkustofnun - hugmynd,102,Smávirkjanakostur,306,Óvíst,NULL,NULL,0,718074,499365
11350,FJ35 Fellsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,128,Óvíst,NULL,NULL,0,733114,488005
11351,FJ36 Fagradalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1771,Óvíst,NULL,NULL,0,727334,483705
11352,FJ37 Skriðuá,Orkustofnun - hugmynd,102,Smávirkjanakostur,809,Óvíst,NULL,NULL,0,721194,486645
11353,FJ116 Skógará,Orkustofnun - hugmynd,102,Smávirkjanakostur,137,Óvíst,NULL,NULL,0,733494,490565
11354,FJ130 Selá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1922,Óvíst,NULL,NULL,0,740014,520625
11355,FJ71 Geithúsaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1422,Óvíst,NULL,NULL,0,720554,513425
11356,FHE118 Kaldaklofaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1677,Óvíst,NULL,NULL,0,692374,541545
11357,FHE271 Arnardalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2294,Óvíst,NULL,NULL,0,638514,524825
11358,FHE159 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,9942,Óvíst,NULL,NULL,0,695154,508285
11359,FHR47 Fellsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,8154,Óvíst,NULL,NULL,0,685654,490485
11360,FJ4 Sævarendaströnd,Orkustofnun - hugmynd,102,Smávirkjanakostur,348,Óvíst,NULL,NULL,0,735634,498065
11361,FHR40 Hengifossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,14782,Óvíst,NULL,NULL,0,693014,517845
11362,FHR9 Innri-Heiðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,889,Óvíst,NULL,NULL,0,672254,489225
11363,FHR13 Kelduá,Orkustofnun - hugmynd,102,Smávirkjanakostur,5936,Óvíst,NULL,NULL,0,686014,497365
11364,FHE272 Stekkalækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,179,Óvíst,NULL,NULL,0,703214,574185
11365,DJ110 Fossá,Orkustofnun - hugmynd,102,Smávirkjanakostur,9936,Óvíst,NULL,NULL,0,705974,481805
11366,FHE177 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2734,Óvíst,NULL,NULL,0,711794,519925
11367,FHE162 Grjótá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2808,Óvíst,NULL,NULL,0,660074,497025
11368,FHE145 Fögruhlíðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,597,Óvíst,NULL,NULL,0,707834,576205
11369,FJ56 Hesthúsalækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,808,Óvíst,NULL,NULL,0,736374,526005
11370,DJ42 Selá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1514,Óvíst,NULL,NULL,0,710074,451845
11371,FHE53 Geitdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2701,Óvíst,NULL,NULL,0,703114,505005
11372,FHE112 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,140,Óvíst,NULL,NULL,0,693034,501645
11373,FHE54 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1569,Óvíst,NULL,NULL,0,692034,501025
11374,FJ61 Fellsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,193,Óvíst,NULL,NULL,0,734254,489825
11375,FHE225 Stuttadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,819,Óvíst,NULL,NULL,0,708454,505105
11376,FHE21 Rangá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2804,Óvíst,NULL,NULL,0,709374,542965
11377,FHE122 Glúmsstaðadalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,604,Óvíst,NULL,NULL,0,657634,497225
11378,VF1 Tungulækur,Orkustofnun - hugmynd,102,Smávirkjanakostur,171,Óvíst,NULL,NULL,0,698134,610925
11379,BF24 Hrafná,Orkustofnun - hugmynd,102,Smávirkjanakostur,134,Óvíst,NULL,NULL,0,742394,564825
11380,FHE56 Gilsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2716,Óvíst,NULL,NULL,0,719054,548805
11381,DJ51 Ytri-Þrándará,Orkustofnun - hugmynd,102,Smávirkjanakostur,4075,Óvíst,NULL,NULL,0,699334,474645
11382,FJ115 Reyðarfjörður,Orkustofnun - hugmynd,102,Smávirkjanakostur,111,Óvíst,NULL,NULL,0,747674,509585
11383,FJ79 Fjarðará,Orkustofnun - hugmynd,102,Smávirkjanakostur,698,Óvíst,NULL,NULL,0,731234,529545
11384,FJ7 Hjálpleysuá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1017,Óvíst,NULL,NULL,0,717294,512865
11385,SE8 Austdalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,1512,Óvíst,NULL,NULL,0,743074,538325
11386,VF53 Dalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,3912,Óvíst,NULL,NULL,0,702614,585385
11387,DJ138 Geithellnaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,6014,Óvíst,NULL,NULL,0,695414,465925
11388,VF92 Sunnudalsá,Orkustofnun - hugmynd,102,Smávirkjanakostur,6562,Óvíst,NULL,NULL,0,683794,572545
11389,FHR33 Bessastaðaá,Orkustofnun - hugmynd,102,Smávirkjanakostur,2403,Óvíst,NULL,NULL,0,683234,511965
